A,B,C,D,Volume,Area,Area_Formula,Volume_Formula,Peso,Densidade_arquimedes,Densidade_imagem,Densidade_formula,Classe
59.88,46.30,29.95,29.93,65.37,79.29,80.84,67.20,60.10,1071.07,919.37,894.37,1
62.19,46.35,31.47,30.72,68.16,81.72,83.31,69.95,63.70,1066.65,934.61,910.60,1
58.63,43.28,29.93,28.71,56.31,72.02,73.18,57.51,55.40,1077.76,983.81,963.33,1
59.02,45.46,30.13,28.89,61.43,75.95,78.17,63.87,61.50,1080.58,1001.15,962.95,1
59.33,45.44,30.81,28.51,61.67,76.35,78.44,64.14,60.10,1063.47,974.60,936.98,1
57.89,43.86,30.83,27.06,56.08,71.24,73.69,58.30,55.20,1080.19,984.28,946.76,1
62.40,44.62,31.59,30.82,62.68,77.23,79.71,65.05,57.20,1079.12,912.64,879.29,1
61.84,47.99,31.53,30.32,71.98,84.78,86.62,74.57,64.70,1076.18,898.88,867.62,0
57.97,44.93,30.10,27.87,60.46,75.08,75.99,61.26,55.90,1076.99,924.57,912.51,1
61.27,45.96,31.88,29.39,65.77,79.64,81.52,67.76,61.50,1074.90,935.08,907.57,1
68.61,47.20,35.41,33.20,77.94,89.85,91.91,80.02,72.10,1073.97,925.07,901.02,1
59.84,43.68,34.88,24.96,57.71,73.37,75.28,59.77,56.30,1072.28,975.56,941.94,0
61.75,46.19,33.88,27.87,66.14,79.98,82.55,68.99,58.20,1077.62,879.95,843.66,1
61.58,49.02,30.92,30.65,74.98,86.57,88.66,77.46,64.20,1067.86,856.18,828.77,1
61.06,43.73,33.94,27.12,59.26,74.69,76.52,61.15,55.60,1075.36,938.30,909.26,1
60.02,44.21,31.15,28.87,59.88,75.10,76.49,61.43,57.70,1076.35,963.59,939.27,1
60.70,44.27,30.85,29.85,60.78,75.96,77.27,62.28,58.00,1073.91,954.26,931.25,1
61.98,46.07,34.28,27.70,66.79,80.56,82.53,68.88,60.60,1068.53,907.28,879.79,1
58.61,47.04,29.45,29.16,66.54,79.88,81.17,67.92,58.00,1071.93,871.60,853.99,1
61.54,46.73,31.40,30.13,68.34,81.63,83.48,70.36,60.10,1086.59,879.40,854.23,1
58.22,44.18,29.35,28.87,57.54,72.74,74.65,59.49,53.50,1076.47,929.74,899.35,1
59.48,43.61,30.72,28.76,57.70,73.26,74.69,59.24,56.40,1076.24,977.45,952.10,1
58.33,44.01,31.17,27.16,58.55,73.74,74.43,59.15,54.60,1079.03,932.48,923.11,1
54.11,42.74,28.86,25.25,51.01,67.09,67.83,51.77,47.50,1074.94,931.28,917.49,1
57.77,46.48,32.90,24.87,62.94,76.88,79.19,65.35,53.90,1075.84,856.30,824.82,1
59.69,47.01,30.96,28.74,66.60,80.24,82.23,69.09,58.00,1079.93,870.88,839.49,0
57.75,43.19,29.37,28.39,55.82,71.42,72.16,56.42,51.90,1083.60,929.84,919.88,1
58.68,44.33,30.47,28.21,58.69,73.86,75.43,60.38,56.30,1072.28,959.22,932.44,1
61.04,43.21,30.88,30.15,58.22,73.94,75.34,59.68,54.70,1091.81,939.52,916.52,0
56.52,44.98,28.91,27.62,57.54,72.53,74.69,59.88,53.60,1074.15,931.47,895.06,0
61.18,47.14,30.85,30.33,68.07,81.10,84.03,71.20,59.70,1081.32,877.09,838.53,0
58.72,44.18,31.35,27.37,58.12,73.25,75.16,60.00,50.30,1068.07,865.40,838.34,1
60.02,44.46,31.13,28.89,59.99,75.06,77.02,62.13,54.50,1079.19,908.53,877.26,1
61.63,45.94,31.41,30.22,66.34,79.93,81.84,68.12,62.50,1079.15,942.16,917.54,0
59.67,44.63,30.09,29.59,60.95,75.55,77.04,62.24,56.00,1076.84,918.86,899.75,1
63.30,46.23,36.17,27.14,68.66,82.25,84.27,70.84,63.20,1076.34,920.48,892.18,1
63.30,46.48,32.15,31.15,70.43,83.61,84.74,71.60,64.60,1074.51,917.21,902.18,1
58.50,43.94,29.88,28.62,57.88,73.11,74.44,59.15,54.30,1079.51,938.12,917.99,0
56.91,41.37,28.84,28.07,49.91,66.26,67.65,50.99,49.00,1077.14,981.70,960.91,1
61.72,45.67,30.87,30.85,65.00,78.97,81.34,67.42,63.60,1075.81,978.49,943.41,1
60.95,44.33,33.99,26.96,61.64,76.74,77.70,62.71,60.10,1082.67,975.03,958.34,1
57.94,44.80,30.85,27.09,57.72,73.07,75.71,60.88,58.60,1077.03,1015.24,962.47,1
57.94,45.41,30.85,27.09,61.05,75.42,77.00,62.55,54.80,1091.62,897.60,876.07,1
59.26,45.16,30.04,29.23,61.30,75.73,77.77,63.29,56.70,1077.84,925.03,895.86,1
57.40,42.12,29.58,27.82,52.12,68.17,69.62,53.31,51.20,1084.87,982.38,960.35,1
56.98,44.34,28.58,28.41,57.86,72.97,73.80,58.67,57.20,1075.06,988.67,975.02,1
60.75,44.19,30.87,29.88,61.41,76.33,77.16,62.12,59.70,1085.26,972.23,960.97,1
57.83,45.38,29.76,28.07,59.92,74.74,76.81,62.35,57.90,1074.06,966.33,928.69,1
58.88,45.80,29.68,29.20,63.99,78.08,78.75,64.66,56.20,1074.48,878.23,869.10,1
58.83,45.52,32.17,26.66,62.99,77.29,78.16,63.84,58.60,1079.02,930.25,917.86,1
57.04,43.24,29.14,27.91,55.21,70.86,71.57,55.83,54.50,1083.49,987.17,976.14,1
55.14,41.56,27.71,27.43,48.29,64.82,66.42,49.88,50.10,1066.09,1037.50,1004.42,1
57.79,42.99,29.90,27.89,54.34,70.18,71.77,55.91,54.10,1079.84,995.50,967.57,1
56.88,44.52,29.61,27.27,57.47,72.69,74.06,59.02,54.70,1091.81,951.72,926.87,1
58.61,45.80,31.67,26.94,61.47,76.21,78.51,64.37,55.70,1081.49,906.13,865.37,1
59.29,44.09,31.13,28.16,59.23,74.37,75.53,60.36,55.10,1078.23,930.30,912.90,1
58.83,44.26,29.93,28.91,59.07,74.11,75.42,60.33,57.70,1074.34,976.77,956.38,1
58.83,44.01,31.92,26.91,58.02,73.32,74.92,59.65,58.40,1073.36,1006.55,978.98,1
56.52,42.96,28.41,28.12,53.36,69.29,70.52,54.63,51.90,1072.39,972.57,949.96,1
55.99,44.44,28.39,27.60,55.75,70.95,73.04,57.90,53.90,1080.16,966.83,930.86,1
58.25,44.44,29.63,28.62,58.24,73.38,75.25,60.25,52.90,1081.85,908.27,878.08,1
57.86,45.05,30.67,27.18,59.34,74.28,76.16,61.49,55.40,1077.76,933.67,901.02,1
59.54,42.89,30.50,29.04,56.58,72.46,73.24,57.36,54.60,1089.82,964.97,951.82,1
60.62,45.05,31.17,29.45,62.66,77.30,78.88,64.43,60.60,1072.32,967.09,940.62,1
62.67,45.33,34.24,28.43,66.09,80.35,81.56,67.41,62.70,1075.16,948.71,930.13,1
57.61,43.78,29.95,27.66,55.84,71.44,73.24,57.82,53.90,1075.84,965.27,932.27,0
58.33,44.01,29.41,28.93,55.23,71.15,74.41,59.15,52.30,1073.98,946.93,884.22,1
57.77,44.46,31.15,26.62,57.68,72.87,74.84,59.80,53.50,1074.31,927.58,894.66,1
60.73,45.94,31.88,28.85,63.74,77.90,80.94,67.12,58.20,1077.62,913.05,867.12,1
60.65,44.12,31.83,28.83,59.99,74.85,76.91,61.82,56.40,1078.30,940.18,912.40,1
57.73,42.29,31.38,26.35,51.85,68.12,70.29,54.05,49.00,1081.90,945.11,906.64,1
63.08,43.07,32.19,30.88,57.34,73.86,76.98,61.25,58.40,1065.51,1018.57,953.42,1
58.15,46.75,31.87,26.28,63.78,77.80,80.10,66.54,56.00,1091.56,878.07,841.60,1
61.88,46.19,33.51,28.37,67.16,80.65,82.67,69.13,59.80,1087.07,890.47,865.07,1
57.22,45.38,28.73,28.48,59.71,74.39,76.20,61.70,55.80,1079.23,934.52,904.43,1
57.98,44.19,31.62,26.37,57.59,72.78,74.50,59.30,55.20,1078.07,958.49,930.90,1
65.98,46.67,33.37,32.62,73.13,85.87,87.95,75.26,68.90,1072.73,942.14,915.47,1
58.93,45.35,31.97,26.96,61.39,76.01,77.88,63.47,56.00,1078.92,912.16,882.35,1
58.66,46.23,30.71,27.95,61.08,77.01,79.48,65.66,55.30,1082.15,905.41,842.28,1
62.94,45.64,34.10,28.84,68.10,81.59,82.53,68.66,59.80,1085.10,878.12,870.98,1
59.13,46.57,30.97,28.16,65.62,79.28,80.68,67.15,61.50,1074.90,937.15,915.87,1
60.60,44.26,30.70,29.90,61.84,76.68,77.14,62.15,60.60,1074.22,979.93,975.12,1
57.88,43.06,32.19,25.69,55.35,71.13,72.05,56.19,52.20,1080.82,943.02,928.98,1
61.15,48.31,31.94,29.20,72.24,84.52,86.63,74.74,66.40,1081.03,919.20,888.44,0
58.96,46.32,30.35,28.62,64.56,78.58,79.97,66.25,55.40,1077.76,858.07,836.24,1
58.26,45.29,30.51,27.75,61.16,75.74,77.05,62.57,54.50,1087.82,891.15,871.09,0
62.47,46.42,31.85,30.62,70.03,83.18,83.76,70.49,63.90,1068.21,912.41,906.47,1
59.56,43.24,31.67,27.89,55.63,71.59,73.98,58.29,54.00,1080.00,970.66,926.34,1
59.88,44.28,30.18,29.70,60.26,75.20,76.48,61.47,56.40,1078.30,935.95,917.56,1
58.54,45.98,30.13,28.41,62.20,76.47,78.81,64.80,56.80,1081.80,913.14,876.49,1
61.47,48.41,34.26,27.22,71.76,84.20,87.24,75.42,61.50,1076.79,856.99,815.39,1
60.10,45.44,30.78,29.32,63.40,77.89,79.21,64.98,56.00,1074.77,883.29,861.75,1
62.47,45.85,31.75,30.72,66.69,80.65,82.48,68.76,60.60,1074.22,908.70,881.29,1
57.52,42.89,29.54,27.99,53.21,69.33,71.32,55.42,49.90,1075.60,937.83,900.42,1
60.43,44.83,30.45,29.98,62.51,77.12,78.20,63.58,58.30,1071.52,932.63,916.98,0
62.06,43.46,31.92,30.13,59.59,75.19,76.86,61.38,56.30,1086.80,944.85,917.22,0
58.20,45.67,32.17,26.03,61.46,76.07,77.85,63.57,57.40,1080.85,933.88,903.01,1
57.44,43.33,29.98,27.46,54.88,70.58,72.15,56.47,52.80,1090.98,962.10,934.96,1
61.27,45.71,32.38,28.89,65.76,79.80,80.98,67.03,63.40,1089.04,964.06,945.86,1
60.92,42.81,30.97,29.95,57.43,73.34,74.37,58.46,57.10,1083.38,994.29,976.76,1
62.53,44.63,32.02,30.50,62.77,77.47,79.86,65.22,60.50,1080.13,963.86,927.58,1
58.27,44.44,30.88,27.39,55.22,70.84,75.28,60.27,57.10,1085.44,1033.96,947.48,1
60.06,46.75,30.43,29.63,66.37,79.93,82.01,68.73,60.10,1065.36,905.57,874.45,1
59.42,43.88,30.84,28.59,58.58,73.68,75.20,59.91,54.50,1083.49,930.32,909.67,1
61.23,43.93,31.38,29.85,60.19,75.37,77.05,61.86,58.90,1070.71,978.61,952.10,1
58.56,43.98,29.93,28.64,57.71,73.01,74.58,59.32,57.70,1076.35,999.76,972.69,1
58.13,43.93,29.68,28.45,57.74,73.22,74.04,58.73,57.20,1077.09,990.67,973.97,1
57.19,44.80,28.83,28.37,56.92,72.32,74.96,60.10,55.50,1073.43,974.97,923.40,1
57.66,45.85,29.20,28.46,60.98,75.57,77.64,63.47,55.50,1071.35,910.08,874.46,1
57.79,46.75,30.90,26.89,64.29,78.02,79.72,66.13,57.90,1068.10,900.67,875.51,1
54.30,42.24,28.39,25.91,49.41,65.69,66.99,50.72,49.60,1085.54,1003.85,977.88,1
57.79,43.73,28.91,28.89,56.52,71.89,73.32,57.88,57.40,1078.82,1015.60,991.75,1
57.50,44.19,31.15,26.35,56.78,72.16,74.02,58.80,56.60,1075.94,996.82,962.50,1
61.45,48.84,31.47,29.98,74.01,85.89,88.12,76.74,69.60,1066.99,940.43,906.95,1
57.69,44.39,29.35,28.34,57.91,72.82,74.59,59.53,52.70,1062.52,910.07,885.26,1
61.35,44.75,32.67,28.68,62.56,77.36,78.97,64.34,57.20,1075.06,914.34,889.04,1
58.25,43.44,29.87,28.39,56.51,72.03,73.16,57.57,56.10,1072.56,992.67,974.49,1
59.46,43.33,30.50,28.95,57.42,73.03,74.08,58.46,57.90,1088.21,1008.28,990.44,1
58.90,44.83,29.70,29.20,60.26,75.08,76.70,61.98,60.10,1088.56,997.30,969.70,1
60.06,45.75,31.17,28.89,64.08,78.27,79.84,65.83,60.50,1074.36,944.09,919.10,1
57.92,45.64,29.84,28.09,60.56,75.14,77.47,63.19,57.90,1080.08,956.12,916.31,0
59.21,44.85,30.23,28.98,59.09,74.23,77.06,62.37,55.30,1082.15,935.88,886.62,1
60.48,46.19,30.38,30.10,65.93,79.58,81.22,67.57,62.50,1079.15,948.04,924.93,0
61.52,44.19,31.90,29.62,61.58,76.49,77.91,62.91,60.10,1086.59,976.04,955.34,0
61.45,45.10,32.00,29.45,63.65,78.24,79.82,65.45,60.10,1071.07,944.28,918.22,1
58.26,42.32,31.95,26.31,53.70,69.74,70.88,54.64,53.10,1070.58,988.83,971.77,1
62.37,45.90,31.66,30.71,66.82,80.70,82.50,68.82,61.40,1071.28,918.84,892.24,1
60.56,45.23,32.65,27.91,63.37,77.82,79.23,64.87,59.70,1077.41,942.04,920.28,1
60.18,44.13,30.60,29.58,59.23,74.28,76.46,61.36,57.60,1066.51,972.40,938.67,1
58.75,42.94,30.12,28.64,55.39,71.22,72.59,56.73,55.90,1070.79,1009.12,985.29,0
57.79,42.71,29.16,28.64,53.84,69.75,71.21,55.21,52.60,1060.50,977.01,952.71,1
58.20,43.66,29.12,29.09,55.51,71.01,73.56,58.09,56.00,1070.65,1008.87,964.00,1
59.70,45.16,30.60,29.10,62.06,76.49,78.20,63.75,57.20,1077.09,921.63,897.26,1
60.47,46.42,30.35,30.12,66.37,79.96,81.72,68.24,61.30,1065.81,923.56,898.35,1
58.73,43.68,31.12,27.62,56.63,72.12,74.12,58.66,55.40,1067.36,978.23,944.35,1
59.79,44.42,30.50,29.29,60.18,75.21,76.70,61.76,60.40,1070.68,1003.72,977.93,1
59.18,43.58,29.70,29.48,58.05,73.38,74.33,58.86,57.30,1074.91,987.08,973.54,1
60.01,44.14,30.50,29.51,59.78,74.75,76.31,61.21,58.00,1067.97,970.24,947.53,0
55.95,44.68,29.60,26.35,57.09,71.99,73.50,58.47,52.00,1074.45,910.78,889.29,1
60.19,45.50,31.65,28.55,64.22,78.42,79.43,65.24,60.00,1078.92,934.27,919.66,1
58.46,43.61,30.97,27.49,56.57,72.19,73.72,58.22,55.70,1069.01,984.60,956.76,0
59.81,43.98,29.90,29.90,58.49,73.77,75.79,60.58,60.10,1063.47,1027.46,992.04,1
59.18,44.52,30.60,28.58,58.89,74.14,76.31,61.40,58.70,1070.98,996.71,956.00,1
57.31,42.68,29.79,27.52,52.96,69.13,70.68,54.65,51.20,1066.76,966.73,936.85,0
60.56,46.86,31.00,29.57,68.19,81.48,82.77,69.63,61.70,1067.19,904.88,886.16,1
60.82,44.42,31.06,29.76,61.62,76.70,77.70,62.82,57.10,1073.18,926.64,908.92,1
60.52,44.34,30.88,29.64,61.19,76.11,77.25,62.31,60.00,1075.04,980.60,962.94,1
60.02,43.96,31.38,28.64,59.09,74.40,75.96,60.74,59.90,1079.06,1013.63,986.20,1
62.12,45.28,32.42,29.70,65.31,79.58,80.87,66.68,63.90,1071.80,978.43,958.35,1
58.17,44.64,29.59,28.59,60.05,74.74,75.59,60.71,57.40,1072.76,955.94,945.47,1
59.20,45.16,31.87,27.34,61.01,75.56,77.73,63.22,56.60,1065.79,927.78,895.34,1
57.77,46.53,28.98,28.79,64.07,77.98,79.21,65.49,60.50,1070.55,944.29,923.78,1
60.13,43.28,31.42,28.71,57.98,73.66,74.62,58.98,55.50,1071.35,957.30,941.05,1
54.55,44.50,27.66,26.89,55.36,70.58,71.77,56.57,54.10,1075.53,977.33,956.33,1
60.83,44.75,31.17,29.66,62.28,76.98,78.44,63.79,60.10,1057.84,964.97,942.12,1
61.48,46.17,33.87,27.62,64.64,78.85,82.25,68.64,63.80,1064.76,987.04,929.51,1
60.79,47.15,33.05,27.74,66.78,80.36,83.68,70.76,61.70,1072.76,923.91,871.98,1
56.89,44.05,28.71,28.18,57.32,72.51,73.11,57.81,53.80,1073.85,938.61,930.68,1
61.90,45.87,31.84,30.07,66.75,80.22,81.96,68.20,63.10,1072.81,945.27,925.23,1
59.42,42.13,30.59,28.84,53.98,70.02,71.53,55.23,52.20,1074.14,966.98,945.18,1
58.90,44.30,29.45,29.45,59.32,74.36,75.59,60.54,56.00,1072.71,944.03,925.06,1
62.78,45.46,32.63,30.15,67.16,81.07,81.95,67.94,65.60,1061.08,976.83,965.54,1
61.95,46.91,33.10,28.85,69.01,82.10,84.33,71.38,61.10,1067.91,885.41,856.00,0
60.27,46.46,30.15,30.12,65.08,78.93,81.59,68.12,58.10,1067.84,892.77,852.95,0
56.13,44.52,29.36,26.77,56.74,72.03,73.34,58.24,53.00,1055.77,934.09,909.98,1
61.41,45.26,31.34,30.07,65.12,79.23,80.12,65.87,62.60,1067.95,961.26,950.42,0
58.56,44.26,30.18,28.39,58.58,73.69,75.16,60.05,56.30,1072.28,961.01,937.48,1
58.58,45.41,29.93,28.65,61.59,75.85,77.62,63.25,58.00,1075.91,941.76,917.00,1
60.15,47.12,31.84,28.31,67.71,80.54,82.94,69.93,59.60,1071.73,880.19,852.24,1
57.14,45.33,30.23,26.91,59.53,74.25,76.02,61.46,53.70,1071.85,902.08,873.73,1
61.38,45.60,30.83,30.56,65.07,78.57,80.84,66.84,61.90,1076.24,951.35,926.14,1
59.81,43.98,32.17,27.64,58.25,73.70,75.81,60.58,57.70,1070.35,990.51,952.42,1
60.29,46.23,31.40,28.89,65.87,79.63,81.11,67.46,63.70,1064.87,967.09,944.22,1
60.56,47.00,31.15,29.41,67.35,80.77,83.08,70.04,62.30,1070.14,925.08,889.49,1
63.74,48.15,33.99,29.76,75.43,87.33,89.00,77.37,64.60,1074.51,856.41,834.99,1
59.04,45.12,29.61,29.44,62.27,76.71,77.46,62.94,55.20,1075.97,886.52,877.00,1
61.17,45.08,32.72,28.46,63.39,78.00,79.50,65.08,60.10,1078.77,948.03,923.47,1
58.94,43.39,30.09,28.85,56.80,72.14,73.71,58.11,55.30,1067.49,973.67,951.61,1
59.77,44.96,30.40,29.37,61.68,76.30,77.84,63.27,60.10,1076.84,974.42,949.96,1
60.83,45.75,30.92,29.90,64.95,79.05,80.61,66.67,60.10,1071.07,925.32,901.48,1
63.57,46.11,34.21,29.36,66.66,80.91,84.21,70.78,60.10,1061.59,901.55,849.15,0
60.83,47.77,32.42,28.41,70.01,82.78,85.08,72.68,61.70,1074.64,881.25,848.95,1
63.45,46.41,32.35,31.10,69.85,83.13,84.73,71.56,63.50,1056.22,909.13,887.41,1
62.40,45.12,32.58,29.83,64.12,78.27,80.81,66.52,60.10,1057.84,937.25,903.52,1
66.55,45.71,35.65,30.90,72.09,85.43,86.34,72.81,66.90,1082.11,928.00,918.86,1
58.45,45.66,30.10,28.35,61.87,76.09,78.03,63.80,58.20,1073.63,940.70,912.16,1
62.08,46.75,31.17,30.90,69.41,82.56,84.08,71.04,64.10,1067.98,923.48,902.36,1
62.14,45.55,32.72,29.43,65.79,79.95,81.50,67.51,62.50,1071.74,950.06,925.81,1
64.45,44.64,32.34,32.12,65.44,79.92,81.80,67.26,63.10,1074.64,964.28,938.09,1
60.35,44.13,30.92,29.44,58.86,74.04,76.64,61.55,58.70,1074.91,997.29,953.68,1
62.39,45.55,31.47,30.92,65.65,79.81,81.74,67.78,63.90,1084.56,973.32,942.75,1
60.72,44.16,32.62,28.10,57.41,73.04,77.07,61.99,60.10,1076.84,1046.86,969.44,1
55.24,44.69,28.14,27.10,56.25,71.35,72.83,57.77,52.30,1080.65,929.83,905.28,1
58.54,45.96,30.90,27.64,63.06,77.22,78.77,64.75,59.80,1083.13,948.28,923.60,1
62.23,46.42,31.38,30.85,68.94,82.18,83.52,70.23,66.40,1077.52,963.12,945.47,1
57.02,45.23,31.13,25.89,58.31,73.31,75.74,61.09,58.40,1073.36,1001.56,956.04,1
62.39,44.55,32.22,30.18,63.35,78.15,79.55,64.85,61.90,1074.37,977.11,954.57,1
61.19,45.82,31.47,29.72,64.07,78.51,81.12,67.26,62.40,1073.71,973.92,927.73,1
60.20,47.67,32.60,27.60,69.68,82.41,84.23,71.64,62.80,1075.03,901.29,876.56,0
60.54,47.23,31.38,29.16,68.57,81.60,83.57,70.70,62.50,1066.24,911.52,883.99,1
58.54,43.10,29.64,28.90,55.39,71.18,72.72,56.95,55.00,1063.76,992.91,965.68,1
57.75,44.19,33.13,24.62,56.81,72.15,74.33,59.06,58.50,1079.17,1029.75,990.51,1
58.16,44.83,29.95,28.21,58.98,73.98,75.97,61.19,58.00,1069.94,983.34,947.84,0
56.59,46.27,28.66,27.93,59.38,74.13,77.46,63.44,57.40,1084.95,966.68,904.74,1
54.15,44.83,29.45,24.69,54.54,69.93,72.08,56.97,49.70,1085.35,911.28,872.36,1
56.79,44.48,28.66,28.14,57.01,72.12,73.91,58.84,53.60,1069.86,940.26,910.93,1
60.73,44.36,31.00,29.73,60.59,75.71,77.49,62.56,59.80,1085.10,986.93,955.85,1
60.29,42.40,31.81,28.48,55.29,71.58,72.91,56.74,55.90,1079.08,1011.03,985.13,1
58.64,45.11,29.33,29.32,61.77,75.80,77.04,62.48,60.10,1076.84,973.00,961.93,1
59.06,46.50,30.92,28.14,63.95,77.96,80.46,66.87,60.10,1082.67,939.79,898.81,1
59.39,45.51,32.09,27.30,62.52,76.80,78.67,64.40,57.20,1075.06,914.97,888.19,0
61.29,47.23,31.15,30.13,68.94,81.98,84.33,71.58,63.70,1090.44,924.02,889.97,1
59.39,43.61,31.08,28.31,57.65,72.78,74.60,59.14,54.90,1087.11,952.23,928.37,0
58.48,42.93,29.62,28.87,54.81,70.70,72.30,56.43,54.40,1085.82,992.44,964.07,1
61.75,43.61,32.02,29.73,59.58,75.13,76.88,61.49,58.20,1081.63,976.77,946.44,1
59.15,43.87,31.34,27.81,56.25,71.61,74.92,59.60,55.20,1078.07,981.25,926.11,1
59.36,46.59,31.06,28.30,64.59,77.25,80.96,67.46,59.70,1081.32,924.23,884.94,1
56.89,45.08,28.71,28.18,58.26,73.24,75.24,60.52,53.60,1072.00,920.00,885.64,0
60.77,45.21,32.15,28.62,63.91,78.16,79.39,65.04,60.00,1090.71,938.85,922.54,0
63.48,46.67,32.12,31.37,70.69,83.55,85.36,72.41,66.70,1075.39,943.58,921.13,1
58.15,43.61,31.09,27.06,56.21,71.56,73.42,57.91,54.20,1075.38,964.25,935.97,1
62.17,44.80,35.23,26.94,63.13,77.95,79.95,65.34,61.40,1076.93,972.67,939.75,1
58.52,44.96,30.38,28.14,59.22,74.06,76.61,61.94,52.30,1078.42,883.17,844.33,1
56.86,43.78,28.93,27.93,55.79,71.23,72.52,57.06,49.80,1080.44,892.58,872.69,0
58.21,44.85,29.73,28.48,60.49,75.25,76.08,61.32,55.90,1083.27,924.06,911.57,1
58.77,42.70,29.63,29.14,55.70,71.52,72.09,56.09,53.90,1075.84,967.76,960.89,1
57.23,44.01,28.74,28.49,56.01,71.52,73.35,58.04,53.40,1068.00,953.47,920.02,0
62.06,45.48,35.17,26.89,64.80,79.22,81.33,67.21,60.10,1082.67,927.42,894.21,1
58.52,47.23,30.38,28.14,65.92,79.38,81.49,68.35,57.30,1076.94,869.24,838.39,1
57.31,45.19,28.76,28.55,60.44,75.11,75.90,61.28,54.20,1081.83,896.76,884.40,1
58.50,44.44,30.87,27.64,58.78,73.84,75.50,60.51,55.70,1081.49,947.52,920.58,1
59.68,43.06,30.45,29.23,57.29,72.76,73.71,57.93,55.80,1072.99,973.93,963.18,1
60.04,45.48,30.65,29.39,63.48,77.77,79.23,65.03,60.50,1080.13,953.09,930.40,1
58.86,45.52,30.18,28.68,61.78,76.25,78.14,63.87,57.30,1081.01,927.49,897.16,1
60.58,46.27,32.17,28.41,65.70,79.52,81.51,67.92,56.90,1077.54,866.08,837.80,1
61.25,47.94,30.80,30.45,72.24,84.67,85.89,73.71,62.00,1077.98,858.26,841.16,1
59.40,45.80,30.70,28.71,61.73,76.27,79.28,65.24,57.90,1072.06,937.97,887.51,0
58.04,41.97,29.41,28.64,51.64,68.09,69.90,53.52,50.10,1075.26,970.20,936.05,1
57.63,42.10,30.33,27.31,51.97,67.89,69.80,53.48,50.10,1077.58,964.05,936.87,1
58.25,44.69,29.14,29.12,57.97,73.31,75.77,60.92,54.40,1079.35,938.43,892.91,1
59.38,45.80,31.45,27.93,61.72,76.28,79.27,65.21,55.90,1091.75,905.75,857.21,1
60.93,43.88,31.09,29.84,60.66,75.53,76.66,61.43,53.50,1067.86,881.93,870.98,1
59.98,44.93,30.12,29.87,61.22,75.97,77.97,63.39,55.80,1077.15,911.47,880.29,1
55.82,41.68,28.26,27.55,49.71,66.03,67.28,50.78,47.80,1079.29,961.61,941.27,0
61.52,46.21,31.13,30.38,65.94,79.82,82.31,68.78,57.80,1074.20,876.54,840.36,1
59.19,45.39,30.35,28.84,62.48,76.66,78.19,63.86,61.80,1076.38,989.18,967.72,1
60.16,45.88,33.09,27.07,64.06,77.89,80.27,66.31,61.90,1078.12,966.30,933.44,1
58.33,44.01,30.67,27.66,57.51,72.83,74.42,59.15,56.60,1075.94,984.26,956.93,1
56.99,42.18,30.13,26.85,52.10,68.31,69.36,53.08,52.00,1076.68,998.14,979.67,1
61.75,44.19,31.37,30.38,61.96,77.00,78.13,63.15,62.30,1077.56,1005.43,986.59,1
58.72,42.91,30.60,28.12,54.64,70.54,72.49,56.61,54.80,1082.98,1002.99,968.04,1
57.29,43.24,29.63,27.66,53.30,69.25,71.81,56.08,56.70,1075.79,1063.78,1011.11,1
60.66,44.63,30.34,30.33,61.76,76.29,78.01,63.27,57.60,1080.54,932.68,910.37,1
60.87,48.07,31.97,28.91,71.60,84.05,85.79,73.64,67.40,1072.81,941.36,915.27,1
55.97,42.93,29.10,26.87,52.30,68.24,69.93,54.00,52.80,1062.39,1009.57,977.74,1
54.76,41.65,27.74,27.02,48.39,64.97,66.24,49.74,50.10,1070.66,1035.34,1007.17,1
58.31,43.48,29.41,28.91,55.40,71.22,73.29,57.73,56.30,1078.45,1016.33,975.17,0
55.07,42.51,29.16,25.91,50.12,66.33,68.25,52.11,50.10,1072.96,999.63,961.50,1
61.23,45.42,32.87,28.37,63.74,78.11,80.33,66.16,60.00,1086.75,941.32,906.93,1
61.89,46.05,33.46,28.43,68.37,81.90,82.37,68.72,64.80,1077.84,947.77,943.00,1
57.22,43.68,30.10,27.12,56.27,71.56,72.66,57.15,58.10,1079.77,1032.55,1016.59,0
56.34,43.28,29.70,26.64,53.92,69.68,71.01,55.26,56.20,1091.20,1042.32,1016.97,1
58.63,44.05,31.45,27.18,58.42,73.75,74.82,59.58,58.60,1075.05,1003.08,983.56,0
58.13,45.05,29.95,28.18,60.66,75.38,76.42,61.78,60.40,1070.68,995.78,977.73,1
59.68,44.83,31.97,27.71,60.20,74.90,77.48,62.79,55.40,1079.87,920.26,882.29,1
58.94,43.02,31.73,27.22,55.89,71.84,72.96,57.13,53.80,1073.85,962.64,941.70,1
59.83,45.25,32.92,26.91,61.85,76.46,78.57,64.15,61.90,1078.12,1000.82,964.88,1
57.13,43.10,29.58,27.56,53.61,69.22,71.37,55.56,55.80,1068.88,1040.87,1004.26,1
56.99,43.44,31.88,25.10,54.01,69.67,72.00,56.32,54.30,1083.83,1005.33,964.21,1
55.84,44.50,31.17,24.67,54.65,70.13,73.09,57.91,53.70,1071.85,982.55,927.28,0
59.97,44.11,30.01,29.96,58.89,74.32,76.22,61.10,55.00,1076.27,933.91,900.17,1
63.02,45.63,32.02,31.00,67.27,81.19,82.55,68.71,64.30,1069.52,955.89,935.87,1
