@relation eggDataIMP2

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute Volume numeric
@attribute Area numeric
@attribute Area_Formula numeric
@attribute Volume_Formula numeric
@attribute Area/Volume_Imagem numeric
@attribute Peso_fora numeric
@attribute class {Nascido,Morreu}

@data
58.085,44.777,30.404,27.683,58.650,73.663,75.797,60.980,1.256,58.900,Nascido
58.021,43.391,30.503,27.520,54.090,70.085,72.834,57.201,1.296,51.800,Nascido
59.039,43.795,30.068,28.972,55.863,71.953,74.646,59.291,1.288,55.300,Nascido
59.355,44.777,30.176,29.179,61.546,76.242,77.036,62.311,1.239,57.300,Nascido
56.002,42.894,30.503,25.501,52.157,68.290,69.919,53.953,1.309,50.400,Nascido
60.768,41.447,30.634,30.134,53.695,70.315,71.358,54.658,1.310,53.900,Nascido
57.438,44.394,29.837,27.602,56.967,72.128,74.357,59.274,1.266,57.200,Nascido
59.921,44.764,31.342,28.579,60.507,75.603,77.574,62.868,1.249,58.700,Nascido
58.381,42.285,30.449,27.932,53.091,69.534,70.880,54.656,1.310,53.800,Morreu
57.883,43.556,31.222,26.662,55.482,71.171,73.058,57.498,1.283,54.100,Nascido
56.566,41.988,30.404,26.163,51.423,67.714,68.600,52.217,1.317,51.200,Nascido
60.786,43.640,33.297,27.489,57.491,73.294,76.043,60.614,1.275,56.100,Morreu
58.502,44.443,32.151,26.352,59.340,74.307,75.533,60.504,1.252,59.800,Nascido
55.117,41.787,29.951,25.167,48.000,64.646,66.867,50.392,1.347,50.200,Morreu
55.256,42.445,28.867,26.390,50.920,67.058,68.290,52.126,1.317,52.400,Nascido
57.890,43.608,30.076,27.814,56.116,71.276,73.153,57.641,1.270,52.200,Nascido
61.287,42.196,30.884,30.404,55.073,71.413,73.415,57.135,1.297,52.200,Nascido
60.259,43.859,31.029,29.230,58.722,73.950,75.966,60.694,1.259,57.400,Nascido
61.287,44.212,31.633,29.655,60.203,75.470,77.727,62.728,1.254,59.500,Nascido
58.927,43.377,30.310,28.619,55.312,71.258,73.663,58.055,1.288,54.600,Morreu
59.927,46.348,30.947,28.981,65.418,79.197,81.005,67.406,1.211,60.000,Nascido
60.277,47.883,30.424,29.854,69.060,82.000,84.741,72.363,1.187,64.800,Nascido
57.714,45.103,31.747,25.967,59.330,74.174,76.155,61.475,1.250,60.000,Nascido
61.602,45.741,33.166,28.439,65.972,79.975,81.395,67.488,1.212,65.700,Nascido
55.083,44.173,27.912,27.171,54.291,69.912,71.614,56.278,1.288,51.900,Nascido
57.308,45.409,30.712,26.597,58.775,73.942,76.378,61.873,1.258,59.600,Nascido
56.499,43.143,28.732,27.768,53.411,69.366,70.863,55.064,1.299,52.500,Nascido
58.718,43.160,29.601,29.117,55.698,71.365,73.005,57.270,1.281,55.400,Nascido
56.399,43.368,29.087,27.314,53.738,69.170,71.233,55.543,1.287,54.000,Nascido
56.794,43.485,31.174,25.621,54.844,70.539,71.882,56.231,1.286,52.700,Nascido
58.750,43.621,29.769,28.981,56.663,72.323,74.002,58.534,1.276,56.000,Morreu
61.000,43.444,32.366,28.636,58.826,74.293,75.811,60.285,1.263,57.600,Nascido
59.534,43.066,30.634,28.901,56.754,72.490,73.591,57.814,1.277,56.600,Nascido
63.232,43.409,34.366,28.867,59.978,75.591,77.908,62.390,1.260,59.500,Nascido
59.705,41.840,32.244,27.460,52.956,69.489,71.215,54.727,1.312,53.400,Nascido
57.764,42.323,30.424,27.340,52.698,68.904,70.386,54.177,1.308,54.100,Nascido
56.316,41.988,29.927,26.390,48.117,65.382,68.362,51.986,1.359,53.500,Nascido
59.202,45.159,31.616,27.587,60.888,75.461,77.722,63.216,1.239,55.900,Nascido
63.823,44.732,32.670,31.152,65.941,80.397,81.364,66.867,1.219,61.400,Nascido
61.037,43.713,32.151,28.886,58.956,74.488,76.416,61.069,1.263,56.100,Nascido
61.344,42.926,31.775,29.571,56.670,72.776,75.025,59.187,1.284,54.100,Nascido
62.470,45.352,31.498,30.973,64.668,79.160,81.383,67.278,1.224,60.000,Nascido
59.539,44.732,30.134,29.406,59.971,74.958,77.122,62.380,1.250,58.300,Morreu
56.612,43.780,28.705,27.909,55.373,70.906,72.279,56.816,1.281,50.000,Nascido
58.895,46.782,30.846,28.049,65.117,78.694,80.903,67.490,1.208,61.800,Nascido
58.584,43.734,32.421,26.163,57.115,72.570,74.126,58.670,1.271,57.600,Nascido
56.953,42.410,29.867,27.087,51.685,67.765,69.803,53.636,1.311,50.300,Nascido
61.020,45.579,30.672,30.350,63.748,78.119,80.426,66.377,1.225,60.000,Nascido
60.563,45.370,30.424,30.139,63.188,77.546,79.510,65.273,1.227,60.000,Morreu
61.065,45.690,31.806,29.259,65.733,79.690,80.719,66.747,1.212,60.000,Nascido
57.655,45.012,29.323,28.331,59.530,74.492,75.859,61.162,1.251,57.600,Nascido
58.452,43.909,30.117,28.337,56.828,72.251,74.323,59.010,1.271,56.300,Nascido
55.641,43.831,29.951,25.691,54.448,69.982,71.476,55.971,1.285,53.200,Nascido
61.018,45.211,31.901,29.117,63.877,78.238,79.629,65.306,1.225,60.000,Nascido
59.082,43.008,30.176,28.907,56.231,72.021,73.037,57.222,1.281,54.400,Nascido
58.433,44.329,29.452,28.981,57.623,72.870,75.183,60.124,1.265,55.000,Nascido
57.968,43.926,29.117,28.851,55.718,71.164,73.885,58.564,1.277,55.000,Nascido
63.728,45.985,32.482,31.247,68.106,82.055,84.065,70.562,1.205,66.100,Nascido
59.391,42.214,31.342,28.049,53.552,69.743,71.685,55.416,1.302,53.000,Nascido
58.174,44.144,29.851,28.325,57.782,72.842,74.546,59.360,1.261,57.100,Nascido
63.803,44.982,35.166,28.636,66.362,80.672,81.943,67.594,1.216,61.000,Nascido
58.682,43.085,30.475,28.207,55.869,71.770,72.820,57.036,1.285,53.000,Nascido
61.188,44.644,31.588,29.601,60.574,75.390,78.564,63.857,1.245,58.600,Nascido
60.983,44.176,30.616,30.367,59.784,74.892,77.344,62.312,1.253,57.700,Nascido
58.186,42.456,32.007,26.180,52.992,68.919,71.085,54.918,1.301,50.000,Nascido
62.282,43.078,34.822,27.460,59.375,75.094,76.300,60.517,1.265,58.900,Nascido
55.072,44.200,29.787,25.286,54.575,69.916,71.686,56.335,1.281,51.800,Nascido
61.806,45.231,31.901,29.905,63.683,78.270,80.455,66.207,1.229,62.800,Morreu
60.107,43.639,32.442,27.665,58.133,73.419,75.372,59.933,1.263,57.700,Nascido
57.813,44.732,32.670,25.143,57.645,72.872,75.500,60.571,1.264,55.200,Nascido
58.291,45.980,29.905,28.387,62.833,76.950,78.552,64.526,1.225,61.600,Nascido
60.601,45.026,33.464,27.139,61.963,76.736,78.854,64.331,1.238,57.400,Morreu
61.058,46.540,32.923,28.137,66.923,80.630,82.604,69.249,1.205,63.200,Nascido
55.546,43.734,28.387,27.161,53.922,69.501,71.164,55.629,1.289,54.000,Morreu
57.718,44.675,29.117,28.601,58.455,73.404,75.213,60.318,1.256,58.600,Nascido
56.736,42.945,29.117,27.619,53.661,69.468,70.683,54.787,1.295,51.600,Nascido
58.366,46.524,31.218,27.149,64.109,78.129,79.818,66.147,1.219,62.700,Nascido
57.522,44.462,29.136,28.387,58.225,73.300,74.574,59.541,1.259,56.500,Nascido
58.469,42.745,33.148,25.322,54.580,70.637,71.980,55.937,1.294,55.100,Nascido
60.001,43.444,31.616,28.387,56.721,72.536,74.845,59.297,1.279,55.100,Nascido
59.925,45.131,32.339,27.587,62.640,76.953,78.387,63.909,1.228,61.500,Nascido
62.347,44.006,31.673,30.675,61.593,76.670,78.312,63.217,1.245,61.300,Nascido
61.702,44.659,32.866,28.837,62.774,77.307,79.117,64.435,1.232,64.000,Nascido
60.625,44.528,30.698,29.927,61.507,76.480,77.751,62.937,1.243,56.700,Nascido
60.700,43.276,30.634,30.068,56.794,72.819,75.149,59.525,1.282,53.100,Nascido
60.634,43.098,33.079,27.556,57.210,72.359,74.739,58.970,1.265,55.700,Nascido
62.000,44.357,32.742,29.259,61.152,76.392,78.749,63.874,1.249,59.700,Nascido
62.336,44.599,33.301,29.036,62.783,77.769,79.616,64.924,1.239,60.400,Nascido
58.549,42.575,29.942,28.607,50.912,68.635,71.632,55.569,1.348,54.100,Nascido
54.729,44.665,29.011,25.719,55.292,70.579,72.291,57.167,1.276,51.100,Nascido
56.589,44.777,28.431,28.158,57.127,72.198,74.320,59.407,1.264,55.300,Nascido
55.392,43.307,29.230,26.163,52.563,68.360,70.159,54.396,1.301,53.500,Nascido
54.965,42.242,29.767,25.198,50.049,66.284,67.632,51.355,1.324,48.900,Nascido
62.326,43.734,34.417,27.909,60.601,75.965,77.748,62.418,1.254,57.400,Morreu
60.315,46.112,31.909,28.407,64.709,78.706,80.893,67.152,1.216,62.700,Nascido
56.794,44.233,28.886,27.909,57.440,72.521,73.390,58.184,1.263,54.200,Nascido
59.207,44.357,32.244,26.963,58.487,73.818,76.031,60.995,1.262,57.300,Nascido
56.255,42.945,29.867,26.390,52.334,68.340,70.243,54.324,1.306,52.500,Nascido
57.813,44.006,29.156,28.657,56.443,71.892,73.902,58.619,1.274,55.900,Nascido
59.154,45.325,30.449,28.705,61.242,75.912,78.013,63.631,1.240,60.000,Nascido
57.835,43.258,32.421,25.416,53.873,69.705,72.429,56.666,1.294,53.500,Nascido
61.671,44.552,31.197,30.475,61.873,76.746,78.836,64.095,1.240,61.400,Nascido
59.251,43.694,31.901,27.352,58.709,73.933,74.663,59.231,1.259,58.000,Nascido
60.452,43.334,30.724,29.728,58.860,74.319,75.031,59.437,1.263,58.000,Nascido
61.475,43.859,31.720,29.756,59.941,75.352,77.149,61.920,1.257,59.500,Nascido
62.916,41.537,32.467,30.449,55.270,72.003,73.547,56.838,1.303,56.500,Nascido
57.909,42.062,28.981,28.929,50.476,67.631,69.976,53.645,1.340,52.100,Nascido
54.798,43.235,28.886,25.914,52.324,68.202,69.452,53.636,1.303,49.700,Nascido
60.001,43.944,30.367,29.635,58.534,73.936,75.892,60.667,1.263,54.800,Nascido
57.161,45.601,29.702,27.460,60.242,74.485,76.621,62.238,1.236,59.500,Nascido
59.325,44.945,30.564,28.762,60.790,75.643,77.369,62.748,1.244,58.100,Nascido
62.869,43.756,32.717,30.154,61.580,76.840,78.286,63.027,1.248,59.900,Nascido
59.652,43.005,30.068,29.584,55.344,71.202,73.570,57.763,1.287,56.000,Nascido
58.424,43.131,30.088,28.337,56.551,72.045,72.668,56.907,1.274,52.100,Nascido
58.084,43.703,29.787,28.297,55.613,71.212,73.534,58.087,1.281,53.800,Nascido
57.410,42.809,29.728,27.683,53.692,69.639,71.044,55.088,1.297,54.400,Nascido
57.835,44.006,29.156,28.680,56.515,71.950,73.924,58.643,1.273,56.700,Nascido
59.086,43.072,31.290,27.797,53.193,69.769,73.189,57.397,1.312,53.600,Nascido
61.065,45.938,31.278,29.787,64.168,78.521,81.258,67.475,1.224,60.000,Nascido
62.370,44.278,31.945,30.425,62.307,77.268,78.929,64.026,1.240,60.000,Morreu
58.042,44.732,30.384,27.659,58.086,73.186,75.660,60.812,1.260,58.300,Nascido
55.688,42.644,29.601,26.087,51.235,67.271,69.100,53.025,1.313,51.600,Nascido
56.274,44.233,28.907,27.369,55.500,70.852,72.890,57.652,1.277,52.400,Nascido
58.771,44.712,32.132,26.640,58.356,73.625,76.361,61.520,1.262,60.000,Nascido
58.562,44.504,31.152,27.410,58.792,73.928,75.696,60.733,1.257,59.500,Nascido
56.149,41.867,29.337,26.813,50.401,66.485,67.958,51.535,1.319,50.100,Nascido
64.093,45.003,34.688,29.406,65.504,80.090,82.265,67.967,1.223,63.600,Nascido
57.859,42.534,31.446,26.413,52.595,68.875,70.926,54.807,1.310,52.700,Morreu
60.425,47.095,30.449,29.977,68.226,81.457,83.148,70.173,1.194,63.900,Nascido
59.264,44.108,30.751,28.513,57.300,72.573,75.531,60.371,1.267,56.400,Nascido
57.587,43.951,29.787,27.801,56.858,72.149,73.575,58.247,1.269,54.800,Nascido
59.678,42.311,32.218,27.460,55.014,70.969,72.169,55.939,1.290,54.900,Nascido
56.953,42.410,28.851,28.101,52.850,68.941,69.793,53.635,1.304,54.300,Nascido
58.681,44.268,29.571,29.111,44.687,67.614,75.295,60.212,1.513,53.900,Nascido
58.895,43.737,29.571,29.323,48.095,72.090,74.383,58.989,1.499,54.000,Nascido
63.345,45.752,31.695,31.652,52.391,79.735,83.152,69.428,1.522,65.600,Nascido
63.147,44.233,32.303,30.846,48.198,75.111,79.596,64.693,1.558,60.000,Nascido
61.162,42.959,31.094,30.068,43.201,67.530,74.914,59.099,1.563,54.400,Nascido
60.508,43.797,32.393,28.115,46.097,71.696,76.092,60.771,1.555,57.400,Nascido
56.969,45.175,29.367,27.602,46.752,71.194,75.529,60.874,1.523,56.700,Morreu
60.375,43.780,31.174,29.203,42.144,68.673,75.912,60.593,1.629,58.400,Nascido
59.822,42.181,30.005,29.820,43.341,74.795,72.010,55.733,1.726,54.200,Nascido
59.625,43.849,33.320,26.304,39.565,68.954,75.384,60.026,1.743,55.200,Nascido
57.494,44.137,31.527,25.967,42.122,68.879,73.907,58.645,1.635,56.900,Nascido
58.656,45.325,31.720,26.936,42.460,69.887,77.544,63.095,1.646,57.100,Nascido
58.737,43.362,30.475,28.265,44.116,72.369,73.453,57.829,1.640,54.800,Nascido
59.992,44.836,31.625,28.368,42.774,72.632,77.805,63.148,1.698,61.100,Nascido
59.628,45.549,31.969,27.659,46.296,74.733,78.987,64.775,1.614,60.000,Nascido
58.455,48.237,30.894,27.562,52.609,82.646,83.634,71.217,1.571,66.200,Nascido
61.307,45.730,32.920,28.387,48.105,76.336,81.068,67.130,1.587,63.900,Morreu
58.056,43.811,30.507,27.552,43.497,74.797,73.742,58.347,1.720,56.600,Nascido
62.766,43.194,31.633,31.133,46.129,76.813,76.958,61.317,1.665,60.000,Nascido
59.020,43.214,30.384,28.636,41.309,73.439,73.410,57.710,1.778,55.300,Nascido
61.622,43.008,31.446,30.176,40.527,71.270,75.461,59.681,1.759,56.900,Nascido
59.358,43.703,31.557,27.801,43.239,71.815,74.776,59.362,1.661,57.700,Nascido
58.433,45.352,32.742,25.691,49.319,78.185,77.416,62.930,1.585,55.800,Nascido
58.312,44.754,32.670,25.642,43.908,73.389,76.025,61.153,1.671,54.800,Nascido
58.235,42.427,31.116,27.119,39.754,68.325,71.048,54.887,1.719,50.300,Nascido
63.141,46.546,32.443,30.698,51.153,80.327,84.724,71.627,1.570,64.800,Nascido
60.435,45.739,30.753,29.683,48.094,78.411,80.186,66.200,1.630,59.000,Morreu
59.039,44.764,32.554,26.487,43.001,71.065,76.745,61.945,1.653,56.700,Nascido
59.539,45.481,32.151,27.388,48.899,77.454,78.756,64.485,1.584,57.100,Nascido
60.768,46.210,33.132,27.638,49.985,79.411,81.590,67.944,1.589,62.200,Nascido
56.316,41.988,29.655,26.662,34.346,62.942,68.358,51.986,1.833,50.500,Nascido
59.179,43.659,30.305,28.877,44.561,72.209,74.499,59.067,1.620,56.800,Morreu
55.392,43.058,28.182,27.211,38.425,65.893,69.643,53.772,1.715,52.400,Nascido
58.861,45.756,30.846,28.016,49.339,74.650,78.652,64.525,1.513,57.000,Nascido
56.438,45.159,28.587,27.851,40.966,70.438,74.970,60.265,1.719,54.400,Nascido
58.767,42.894,30.005,28.762,38.582,67.852,72.500,56.615,1.759,55.600,Nascido
55.924,42.880,28.837,27.087,37.643,66.427,69.787,53.841,1.765,51.100,Nascido
53.970,44.193,28.886,25.087,37.681,65.462,70.608,55.193,1.737,51.600,Nascido
54.892,43.029,29.075,25.817,34.526,63.823,69.126,53.214,1.849,51.200,Nascido
57.985,45.442,29.867,28.118,44.185,74.876,77.100,62.695,1.695,59.900,Morreu
58.656,43.307,30.449,28.207,40.031,69.979,73.259,57.600,1.748,54.400,Nascido
58.291,41.467,30.404,27.887,36.080,64.806,69.121,52.482,1.796,50.200,Nascido
58.022,44.712,30.384,27.638,42.602,69.781,75.596,60.734,1.638,58.900,Morreu
56.969,42.677,30.117,26.852,37.409,65.400,70.365,54.327,1.748,54.600,Nascido
54.398,41.617,28.587,25.812,33.480,61.644,65.855,49.333,1.841,48.900,Nascido
58.549,44.168,32.054,26.494,42.711,71.596,74.994,59.804,1.676,54.100,Nascido
55.026,44.483,29.905,25.122,40.439,67.316,72.224,57.010,1.665,51.900,Nascido
60.601,42.510,30.698,29.905,41.134,66.238,73.432,57.341,1.610,54.700,Morreu
59.201,42.939,31.741,27.460,40.110,67.488,73.025,57.152,1.683,53.500,Nascido
63.699,45.282,33.739,29.960,45.294,72.761,82.476,68.388,1.606,62.000,Nascido
57.097,41.669,30.313,26.785,37.369,61.870,68.438,51.908,1.656,49.800,Nascido
55.661,42.380,28.587,27.074,37.391,63.576,68.530,52.345,1.700,49.500,Nascido
58.202,41.644,30.601,27.602,37.669,66.505,69.404,52.851,1.765,52.100,Nascido
59.403,43.307,30.973,28.431,43.921,71.582,73.975,58.334,1.630,57.100,Nascido
60.142,45.359,30.076,30.067,43.686,73.064,79.067,64.791,1.672,60.000,Nascido
57.555,42.610,29.396,28.159,40.688,67.702,70.768,54.714,1.664,50.000,Morreu
59.129,44.054,33.738,25.392,47.349,77.961,75.366,60.087,1.647,55.200,Nascido
56.203,44.159,29.101,27.102,40.236,70.051,72.669,57.385,1.741,54.400,Nascido
59.234,44.943,29.617,29.617,43.917,72.701,77.269,62.645,1.655,61.500,Nascido
56.566,42.237,29.179,27.388,37.477,66.412,69.086,52.839,1.772,51.900,Nascido
57.857,42.481,30.201,27.656,41.161,73.297,70.792,54.669,1.781,51.800,Nascido
55.890,43.307,27.958,27.932,39.535,69.171,70.618,54.884,1.750,51.900,Nascido
57.111,42.783,28.680,28.431,38.080,67.007,70.703,54.735,1.760,51.900,Nascido
58.484,42.177,29.367,29.117,38.810,67.624,70.748,54.474,1.742,53.200,Nascido
56.719,43.176,29.351,27.369,38.977,66.586,71.144,55.364,1.708,51.700,Nascido
56.132,43.241,28.331,27.801,38.625,64.967,70.713,54.954,1.682,54.600,Nascido
60.288,44.732,32.920,27.369,42.709,70.810,77.897,63.165,1.658,58.800,Nascido
58.790,45.231,31.174,27.619,44.780,72.703,77.465,62.979,1.624,57.200,Nascido
60.425,45.645,30.838,29.587,46.371,72.294,79.971,65.916,1.559,59.900,Nascido
59.020,44.961,31.133,27.887,45.850,71.042,77.112,62.472,1.549,57.000,Nascido
58.682,44.578,29.479,29.203,44.018,69.074,75.952,61.060,1.569,56.500,Nascido
59.543,43.422,30.751,28.794,39.201,65.591,74.351,58.786,1.673,54.500,Nascido
59.745,43.066,30.598,29.149,39.449,65.984,73.791,58.020,1.673,54.300,Morreu
58.631,42.534,30.675,27.958,42.006,74.030,71.632,55.541,1.762,52.100,Nascido
56.663,43.582,29.951,26.714,39.844,69.539,71.933,56.355,1.745,55.300,Nascido
60.483,44.425,30.634,29.851,40.677,70.610,77.394,62.504,1.736,60.000,Nascido
58.003,44.443,29.617,28.387,42.519,70.634,75.005,59.988,1.661,55.700,Nascido
56.526,43.599,30.139,26.389,37.993,64.995,71.841,56.262,1.711,53.100,Nascido
56.024,44.732,28.118,27.909,43.409,73.175,73.677,58.699,1.686,55.000,Nascido
58.688,42.894,30.588,28.101,41.151,70.097,72.432,56.540,1.703,55.100,Nascido
55.746,42.571,31.167,24.579,35.779,65.928,69.046,52.897,1.843,50.000,Nascido
59.652,45.370,30.076,29.576,44.325,73.750,78.600,64.291,1.664,57.200,Nascido
56.686,42.834,29.226,27.460,39.448,67.129,70.410,54.456,1.702,51.200,Nascido
57.023,46.229,29.406,27.619,45.732,75.508,77.813,63.811,1.651,59.900,Nascido
54.703,42.910,31.866,22.837,37.456,65.159,68.807,52.738,1.740,51.400,Nascido
57.503,44.462,29.117,28.387,40.398,70.697,74.556,59.522,1.750,56.300,Nascido
57.360,44.801,28.680,28.680,38.990,67.073,75.126,60.283,1.720,57.700,Nascido
57.718,43.176,29.351,28.368,37.700,67.908,72.089,56.339,1.801,55.300,Nascido
57.688,42.894,29.601,28.087,34.582,63.410,71.479,55.576,1.834,53.700,Nascido
60.700,45.047,31.873,28.827,45.999,72.052,78.958,64.494,1.566,57.300,Nascido
57.360,41.512,29.203,28.158,31.906,63.153,68.352,51.758,1.979,48.800,Nascido
58.752,42.945,29.385,29.367,43.119,73.811,72.589,56.734,1.712,53.000,Nascido
58.584,44.504,29.655,28.929,44.545,75.035,75.700,60.756,1.684,55.300,Nascido
57.104,42.586,30.310,26.796,39.035,68.535,70.311,54.227,1.756,52.100,Nascido
59.061,45.253,30.176,28.886,47.493,77.044,77.764,63.328,1.622,56.500,Nascido
58.433,43.085,29.230,29.203,39.888,70.609,72.577,56.795,1.770,52.900,Nascido
59.213,43.276,30.882,28.331,40.610,71.768,73.729,58.065,1.767,57.600,Nascido
55.342,43.281,27.932,27.410,39.059,71.496,70.047,54.283,1.830,52.500,Nascido
60.609,46.364,30.551,30.058,48.617,81.112,81.728,68.219,1.668,61.200,Nascido
57.753,43.694,30.367,27.388,41.486,68.990,73.207,57.734,1.663,53.400,Nascido
55.591,43.780,34.212,21.379,41.366,74.749,100.000,55.790,1.807,51.000,Nascido
62.556,45.410,33.019,29.539,49.594,84.435,81.612,67.544,1.703,62.500,Morreu
55.176,43.809,30.102,25.074,41.108,71.192,70.994,55.446,1.732,52.700,Nascido
62.967,46.159,31.616,31.351,49.051,79.977,83.676,70.246,1.630,64.900,Nascido
58.905,44.827,30.475,28.431,44.639,76.362,76.705,61.978,1.711,58.900,Nascido
56.938,43.894,30.351,26.587,38.978,69.236,72.844,57.440,1.776,54.500,Nascido
59.809,44.233,30.653,29.156,46.333,76.911,76.323,61.272,1.660,59.600,Nascido
57.909,43.556,31.222,26.687,42.173,71.836,73.082,57.522,1.703,55.300,Morreu
55.796,41.467,28.636,27.161,39.014,70.606,66.828,50.236,1.810,48.600,Nascido
58.084,43.703,30.812,27.271,40.376,67.713,73.547,58.087,1.677,54.200,Nascido
57.555,43.639,29.930,27.625,39.575,69.390,72.895,57.388,1.753,55.200,Nascido
59.820,43.342,34.779,25.042,40.594,67.279,74.554,58.840,1.657,53.100,Nascido
63.232,45.425,34.116,29.117,48.113,78.210,82.338,68.317,1.626,61.400,Nascido
57.792,42.465,30.653,27.139,37.516,64.161,70.707,54.568,1.710,51.800,Morreu
58.357,41.762,30.425,27.932,35.605,63.218,69.784,53.291,1.776,48.100,Nascido
58.235,41.927,29.867,28.368,36.553,63.643,70.005,53.601,1.741,50.000,Nascido
55.002,40.968,27.828,27.176,35.279,61.755,65.117,48.337,1.750,46.500,Nascido
58.021,46.156,29.011,29.011,45.629,76.102,78.655,64.721,1.668,56.500,Nascido
59.967,44.159,32.866,27.102,42.759,72.057,76.358,61.229,1.685,57.200,Nascido
56.911,42.880,29.087,27.824,37.981,68.165,70.716,54.792,1.795,53.500,Nascido
58.158,43.556,29.479,28.680,39.718,69.822,73.297,57.771,1.758,56.000,Nascido
57.253,44.212,29.885,27.369,38.823,69.550,73.799,58.599,1.791,54.200,Nascido
56.193,44.855,31.249,24.944,39.220,70.384,74.149,59.196,1.795,55.400,Nascido
54.188,43.433,31.101,23.087,36.885,63.857,69.350,53.522,1.731,49.500,Nascido
59.467,44.675,29.867,29.601,43.811,73.978,76.929,62.146,1.689,58.900,Nascido
55.469,41.161,28.118,27.352,35.874,61.034,65.919,49.206,1.701,48.500,Morreu
58.489,44.883,32.024,26.465,41.477,71.338,76.448,61.694,1.720,60.200,Nascido
58.132,43.307,30.475,27.659,35.667,65.410,72.764,57.088,1.834,52.000,Nascido
59.109,44.729,30.284,28.827,43.000,72.563,76.696,61.923,1.687,58.900,Nascido
55.047,44.754,28.158,26.889,40.806,72.027,72.770,57.729,1.765,54.400,Nascido
59.251,43.926,31.652,27.602,44.866,72.302,75.148,59.862,1.612,57.600,Morreu
55.006,43.214,30.384,24.622,38.831,67.126,69.638,53.785,1.729,51.400,Nascido
59.041,43.811,31.828,27.214,38.957,66.636,74.706,59.335,1.711,57.000,Nascido
58.688,44.144,29.351,29.337,42.093,70.439,75.041,59.883,1.673,58.200,Nascido
57.883,43.805,31.446,26.438,40.848,71.770,73.582,58.157,1.757,54.800,Nascido
57.465,42.367,30.475,26.992,38.276,69.565,70.200,54.009,1.817,52.500,Nascido
58.484,43.926,31.866,26.620,41.509,74.447,74.419,59.086,1.794,57.500,Nascido
59.040,43.984,32.171,26.869,42.032,72.443,75.078,59.804,1.724,57.600,Nascido
57.452,43.659,28.851,28.601,38.301,68.016,72.833,57.341,1.776,56.800,Nascido
58.056,42.780,29.028,29.028,54.229,70.223,71.588,55.633,1.295,51.900,Nascido
61.283,41.870,32.054,29.230,55.299,71.523,72.732,56.253,1.293,53.600,Nascido
56.524,42.445,28.907,27.619,51.946,68.136,69.467,53.321,1.312,51.500,Nascido
59.539,42.715,30.134,29.406,55.160,71.201,72.857,56.881,1.291,54.000,Nascido
60.641,44.915,30.424,30.218,61.664,76.612,78.603,64.054,1.242,58.900,Nascido
62.827,45.042,33.843,28.983,65.170,79.586,81.082,66.740,1.221,63.700,Nascido
57.655,45.791,31.590,26.065,61.036,75.531,77.550,63.298,1.237,57.100,Nascido
57.091,44.481,30.598,26.494,56.940,72.048,74.217,59.147,1.265,56.100,Nascido
56.736,42.945,28.886,27.851,53.642,69.455,70.683,54.788,1.295,54.900,Nascido
55.418,43.085,28.954,26.465,52.358,68.291,69.729,53.865,1.304,53.900,Morreu
61.096,43.174,32.551,28.545,58.027,73.845,75.328,59.630,1.273,55.200,Morreu
59.207,43.611,30.005,29.203,57.863,73.386,74.420,58.961,1.268,53.100,Nascido
59.768,44.151,32.413,27.355,58.903,74.400,76.136,61.002,1.263,56.800,Nascido
53.925,43.611,27.211,26.714,52.393,68.116,69.367,53.700,1.300,53.600,Nascido
55.424,43.394,29.351,26.073,53.293,68.844,70.368,54.647,1.292,53.600,Nascido
59.429,45.076,30.751,28.680,60.741,75.607,77.756,63.228,1.245,58.900,Nascido
58.132,42.783,29.951,28.182,53.257,69.372,71.671,55.713,1.303,53.800,Nascido
55.438,42.144,28.087,27.352,50.466,66.683,67.848,51.557,1.321,50.000,Nascido
61.000,44.193,31.616,29.385,59.822,74.970,77.406,62.381,1.253,61.000,Nascido
56.813,44.915,29.188,27.625,58.361,73.025,74.830,60.011,1.251,57.900,Nascido
56.736,43.694,29.867,26.869,53.987,69.471,72.229,56.715,1.287,54.400,Morreu
56.594,40.940,29.075,27.520,47.557,64.312,66.503,49.667,1.352,48.500,Nascido
57.023,44.732,29.156,27.868,57.372,72.471,74.654,59.744,1.263,58.600,Nascido
59.378,44.552,30.924,28.456,60.338,75.222,76.588,61.714,1.247,58.100,Nascido
